"","X","LID","Metricas","value"
"346",22,"Galvarino","IJI.z",-1.50267053803537
"347",22,"Galvarino","COHESION.z",0.760700288478362
"348",22,"Galvarino","AI.z",1.01328244174889
"349",22,"Galvarino","DIVISION.z",-0.326491277537782
"350",22,"Galvarino","NP.z",-0.00665012551001042
"351",22,"Galvarino","PD.z",1.11367881489181
"352",22,"Galvarino","LSI.z",-0.308854905748143
"353",23,"Ercilla","PLAND.z",1.25635118138863
"354",23,"Ercilla","LPI.z",0.10562096994049
"355",23,"Ercilla","ED.z",0.326955473468266
"356",23,"Ercilla","AREA_MN.z",0.497483699548399
"357",23,"Ercilla","GYRATE_MN.z",0.124414981299589
"358",23,"Ercilla","SHAPE_MN.z",-1.17740802492713
"359",23,"Ercilla","PARA_MN.z",0.804019195191865
"360",23,"Ercilla","PAFRAC.z",-1.6144876971124
"361",23,"Ercilla","ENN_MN.z",-0.56299525548036
"362",23,"Ercilla","IJI.z",-0.530973129175988
"363",23,"Ercilla","COHESION.z",0.577387488167044
"364",23,"Ercilla","AI.z",1.37380977324884
"365",23,"Ercilla","DIVISION.z",0.00546136837033311
"366",23,"Ercilla","NP.z",-0.422585248317937
"367",23,"Ercilla","PD.z",0.792682562792703
"368",23,"Ercilla","LSI.z",-0.81376402434517
"369",24,"Curacautin","PLAND.z",-1.02411699335
"370",24,"Curacautin","LPI.z",-0.68255524305255
"371",24,"Curacautin","ED.z",-1.15439523644621
"372",24,"Curacautin","AREA_MN.z",-0.620847622954413
"373",24,"Curacautin","GYRATE_MN.z",-0.108068744183624
"374",24,"Curacautin","SHAPE_MN.z",-0.652223955602
"375",24,"Curacautin","PARA_MN.z",-1.08035744507965
"376",24,"Curacautin","PAFRAC.z",-0.459501807229098
"377",24,"Curacautin","ENN_MN.z",0.580831781311498
"378",24,"Curacautin","IJI.z",-0.722886664076141
"379",24,"Curacautin","COHESION.z",-0.37586971495626
"380",24,"Curacautin","AI.z",-0.0451457512749471
"381",24,"Curacautin","DIVISION.z",0.42746499800884
"382",24,"Curacautin","NP.z",-0.0976359336242444
"383",24,"Curacautin","PD.z",-0.968110747079426
"384",24,"Curacautin","LSI.z",-0.387495359410108
"385",25,"Curarrehue","PLAND.z",-1.35299578949237
"386",25,"Curarrehue","LPI.z",-0.760940913159448
"387",25,"Curarrehue","ED.z",-1.60531021340514
"388",25,"Curarrehue","AREA_MN.z",-1.08323742584049
"389",25,"Curarrehue","GYRATE_MN.z",-1.78939705451566
"390",25,"Curarrehue","SHAPE_MN.z",-0.834403435812625
"391",25,"Curarrehue","PARA_MN.z",2.17798908420393
"392",25,"Curarrehue","PAFRAC.z",-0.339553523857633
"393",25,"Curarrehue","ENN_MN.z",2.27455125733466
"394",25,"Curarrehue","IJI.z",-1.82847656035209
"395",25,"Curarrehue","COHESION.z",-3.22131642100051
"396",25,"Curarrehue","AI.z",-2.62303303611267
"397",25,"Curarrehue","DIVISION.z",0.430996409135522
"398",25,"Curarrehue","NP.z",-1.6248977126846
"399",25,"Curarrehue","PD.z",-1.72374061059741
"400",25,"Curarrehue","LSI.z",-1.53147140509493
"401",26,"Cunco","PLAND.z",-0.639353027124006
"402",26,"Cunco","LPI.z",-0.689873208927925
"403",26,"Cunco","ED.z",-0.704854099248451
"404",26,"Cunco","AREA_MN.z",-0.354029461349682
"405",26,"Cunco","GYRATE_MN.z",0.619035721492505
"406",26,"Cunco","SHAPE_MN.z",0.208624137700948
"407",26,"Cunco","PARA_MN.z",-1.23977014377238
"408",26,"Cunco","PAFRAC.z",-0.15382714960504
"409",26,"Cunco","ENN_MN.z",0.0945302436764574
"410",26,"Cunco","IJI.z",0.596723717010153
"411",26,"Cunco","COHESION.z",-0.310679914260501
"412",26,"Cunco","AI.z",0.281856044333893
"413",26,"Cunco","DIVISION.z",0.423933586882159
"414",26,"Cunco","NP.z",1.17616537997503
"415",26,"Cunco","PD.z",-0.483101811426025
"416",26,"Cunco","LSI.z",0.348396347720614
"417",27,"Collipulli","PLAND.z",1.56163123231631
"418",27,"Collipulli","LPI.z",0.998525791957604
"419",27,"Collipulli","ED.z",0.174043913074635
"420",27,"Collipulli","AREA_MN.z",3.30583439789299
"421",27,"Collipulli","GYRATE_MN.z",2.23113893010756
"422",27,"Collipulli","SHAPE_MN.z",0.381461080464874
"423",27,"Collipulli","PARA_MN.z",-0.942686942416888
"424",27,"Collipulli","PAFRAC.z",-0.124807403628072
"425",27,"Collipulli","ENN_MN.z",-0.512937109055233
"426",27,"Collipulli","IJI.z",-0.229213262901923
"427",27,"Collipulli","COHESION.z",0.942404409806579
"428",27,"Collipulli","AI.z",1.6442417920654
"429",27,"Collipulli","DIVISION.z",-0.771449079499722
"430",27,"Collipulli","NP.z",-0.214617686913974
"431",27,"Collipulli","PD.z",-0.777738882239625
"432",27,"Collipulli","LSI.z",-0.165820457420946
"433",28,"Cholchol","PLAND.z",0.734607090284365
"434",28,"Cholchol","LPI.z",0.481279448600035
"435",28,"Cholchol","ED.z",0.876355591445445
"436",28,"Cholchol","AREA_MN.z",-0.161929506008239
"437",28,"Cholchol","GYRATE_MN.z",-0.415577956087742
"438",28,"Cholchol","SHAPE_MN.z",-0.67958424383876
"439",28,"Cholchol","PARA_MN.z",-0.826442161745847
"440",28,"Cholchol","PAFRAC.z",-0.0300095667699802
"441",28,"Cholchol","ENN_MN.z",-0.602928263411106
"442",28,"Cholchol","IJI.z",0.395385640306184
"443",28,"Cholchol","COHESION.z",0.645871250590076
"444",28,"Cholchol","AI.z",0.488268167271261
"445",28,"Cholchol","DIVISION.z",-0.0174928039530997
"446",28,"Cholchol","NP.z",-0.273108563558838
"447",28,"Cholchol","PD.z",1.55417002215191
"448",28,"Cholchol","LSI.z",-0.351250906547138
"449",29,"Carahue","PLAND.z",0.845267603243041
"450",29,"Carahue","LPI.z",0.0958347115370786
"451",29,"Carahue","ED.z",1.00611954935157
"452",29,"Carahue","AREA_MN.z",0.230049869501124
"453",29,"Carahue","GYRATE_MN.z",0.650583892775399
"454",29,"Carahue","SHAPE_MN.z",1.05145448021383
"455",29,"Carahue","PARA_MN.z",-0.708904276746606
"456",29,"Carahue","PAFRAC.z",1.03598243545063
"457",29,"Carahue","ENN_MN.z",-0.719567167410904
"458",29,"Carahue","IJI.z",1.17941637569553
"459",29,"Carahue","COHESION.z",0.604505219596296
"460",29,"Carahue","AI.z",0.479685922244672
"461",29,"Carahue","DIVISION.z",0.178500513577755
"462",29,"Carahue","NP.z",2.12501737888061
"463",29,"Carahue","PD.z",0.774524015684906
"464",29,"Carahue","LSI.z",1.3002570673654
"465",30,"Angol","PLAND.z",1.23676213447591
"466",30,"Angol","LPI.z",1.54280167673134
"467",30,"Angol","ED.z",0.984034276446831
"468",30,"Angol","AREA_MN.z",1.34426153403036
"469",30,"Angol","GYRATE_MN.z",-0.220795385383089
"470",30,"Angol","SHAPE_MN.z",-0.684922836665446
"471",30,"Angol","PARA_MN.z",1.3063522784531
"472",30,"Angol","PAFRAC.z",-0.664574678799666
"473",30,"Angol","ENN_MN.z",-0.714788078637595
"474",30,"Angol","IJI.z",-0.104396260185323
"475",30,"Angol","COHESION.z",0.996869683948389
"476",30,"Angol","AI.z",0.84408439405448
"477",30,"Angol","DIVISION.z",-0.916236935693686
"478",30,"Angol","NP.z",0.519767764293772
"479",30,"Angol","PD.z",-0.114659033012995
"480",30,"Angol","LSI.z",0.83935854825366
"481",31,"Corral","PLAND.z",-0.157264374881134
"482",31,"Corral","LPI.z",-0.43005934683949
"483",31,"Corral","ED.z",0.929096660881255
"484",31,"Corral","AREA_MN.z",-0.375959799298478
"485",31,"Corral","GYRATE_MN.z",0.0554240482458263
"486",31,"Corral","SHAPE_MN.z",2.58830189019576
"487",31,"Corral","PARA_MN.z",1.09040099162528
"488",31,"Corral","PAFRAC.z",1.5892922587448
"489",31,"Corral","ENN_MN.z",-0.984500002444479
"490",31,"Corral","IJI.z",0.338925653759243
"491",31,"Corral","COHESION.z",0.142507936404672
"492",31,"Corral","AI.z",-1.38156564277707
"493",31,"Corral","DIVISION.z",0.388619475615338
"494",31,"Corral","NP.z",0.0583397374287281
"495",31,"Corral","PD.z",0.548420816213635
"496",31,"Corral","LSI.z",1.12217632990624
"497",32,"Futrono","PLAND.z",-1.28448484320791
"498",32,"Futrono","LPI.z",-0.720909380116719
"499",32,"Futrono","ED.z",-1.52319133791376
"500",32,"Futrono","AREA_MN.z",-0.797951111170659
"501",32,"Futrono","GYRATE_MN.z",-0.928321197538889
"502",32,"Futrono","SHAPE_MN.z",-0.663568465358706
"503",32,"Futrono","PARA_MN.z",-0.0649626654598758
"504",32,"Futrono","PAFRAC.z",-0.939294940714958
"505",32,"Futrono","ENN_MN.z",1.55705310890456
"506",32,"Futrono","IJI.z",1.08641204958214
"507",32,"Futrono","COHESION.z",-0.899533025833054
"508",32,"Futrono","AI.z",-0.406914769289375
"509",32,"Futrono","DIVISION.z",0.430996409135522
"510",32,"Futrono","NP.z",-1.09198083658694
"511",32,"Futrono","PD.z",-1.60717445335703
"512",32,"Futrono","LSI.z",-1.07706050423402
"513",33,"La Union","PLAND.z",-0.216514827468197
"514",33,"La Union","LPI.z",-0.337168112544943
"515",33,"La Union","ED.z",0.253670707138786
"516",33,"La Union","AREA_MN.z",0.0387537035152252
"517",33,"La Union","GYRATE_MN.z",-0.0709866559859926
"518",33,"La Union","SHAPE_MN.z",1.41848273704842
"519",33,"La Union","PARA_MN.z",1.08790356754069
"520",33,"La Union","PAFRAC.z",0.803824467634886
"521",33,"La Union","ENN_MN.z",-0.587412022571319
"522",33,"La Union","IJI.z",0.752946163042147
"523",33,"La Union","COHESION.z",0.732510104393703
"524",33,"La Union","AI.z",-0.429009485208893
"525",33,"La Union","DIVISION.z",0.340945425405129
"526",33,"La Union","NP.z",1.93654677635827
"527",33,"La Union","PD.z",-0.329047040801817
"528",33,"La Union","LSI.z",2.21214733717883
"529",34,"Lago Ranco","PLAND.z",-1.31613878590422
"530",34,"Lago Ranco","LPI.z",-0.732903195921966
"531",34,"Lago Ranco","ED.z",-1.55712997247877
"532",34,"Lago Ranco","AREA_MN.z",-0.951414071319929
"533",34,"Lago Ranco","GYRATE_MN.z",-1.36947342629637
"534",34,"Lago Ranco","SHAPE_MN.z",-0.923824865659597
"535",34,"Lago Ranco","PARA_MN.z",-0.347705726458123
"536",34,"Lago Ranco","PAFRAC.z",0.1653900561416
"537",34,"Lago Ranco","ENN_MN.z",1.7872240411223
"538",34,"Lago Ranco","IJI.z",1.2051593371041
"539",34,"Lago Ranco","COHESION.z",-1.88580644999027
"540",34,"Lago Ranco","AI.z",-0.850452496301816
"541",34,"Lago Ranco","DIVISION.z",0.430996409135522
"542",34,"Lago Ranco","NP.z",-1.25445549393379
"543",34,"Lago Ranco","PD.z",-1.61478932795063
"544",34,"Lago Ranco","LSI.z",-1.28301316019191
"545",35,"Lanco","PLAND.z",0.3214828621101
"546",35,"Lanco","LPI.z",0.0681359499636577
"547",35,"Lanco","ED.z",0.97412186282123
"548",35,"Lanco","AREA_MN.z",-0.0518160649323502
"549",35,"Lanco","GYRATE_MN.z",0.765474575414284
"550",35,"Lanco","SHAPE_MN.z",1.61133940291242
"551",35,"Lanco","PARA_MN.z",-0.718730724033547
"552",35,"Lanco","PAFRAC.z",0.89668765476118
"553",35,"Lanco","ENN_MN.z",-0.734534585372463
"554",35,"Lanco","IJI.z",-0.111997948224615
"555",35,"Lanco","COHESION.z",0.426401475039748
"556",35,"Lanco","AI.z",-0.230047481358435
"557",35,"Lanco","DIVISION.z",0.242065913858031
"558",35,"Lanco","NP.z",-0.429084234611811
"559",35,"Lanco","PD.z",0.609925572546494
"560",35,"Lanco","LSI.z",0.233577194083356
"561",36,"Los Lagos","PLAND.z",-0.294178864816958
"562",36,"Los Lagos","LPI.z",-0.478486550945891
"563",36,"Los Lagos","ED.z",-0.0225988839025272
"564",36,"Los Lagos","AREA_MN.z",-0.105666151331356
"565",36,"Los Lagos","GYRATE_MN.z",0.735452537833071
"566",36,"Los Lagos","SHAPE_MN.z",0.797203996842963
"567",36,"Los Lagos","PARA_MN.z",0.123949423222793
"568",36,"Los Lagos","PAFRAC.z",-0.144153900946052
"569",36,"Los Lagos","ENN_MN.z",-0.698951203536327
"570",36,"Los Lagos","IJI.z",-0.11074716026917
"571",36,"Los Lagos","COHESION.z",0.407327138525949
"572",36,"Los Lagos","AI.z",-0.160513036547264
"573",36,"Los Lagos","DIVISION.z",0.399213708995383
"574",36,"Los Lagos","NP.z",1.47511874949323
"575",36,"Los Lagos","PD.z",-0.249969496945284
"576",36,"Los Lagos","LSI.z",1.36680629557116
"577",37,"Mafil ","PLAND.z",0.167443619009636
"578",37,"Mafil ","LPI.z",-0.518778819114821
"579",37,"Mafil ","ED.z",1.28960978657946
"580",37,"Mafil ","AREA_MN.z",-0.409445321812444
"581",37,"Mafil ","GYRATE_MN.z",-0.54755487636026
"582",37,"Mafil ","SHAPE_MN.z",0.909314446203346
"583",37,"Mafil ","PARA_MN.z",1.48971389938814
"584",37,"Mafil ","PAFRAC.z",0.736111727021961
"585",37,"Mafil ","ENN_MN.z",-0.744988549514567
"586",37,"Mafil ","IJI.z",-1.61847992826663
"587",37,"Mafil ","COHESION.z",0.192989814969301
"588",37,"Mafil ","AI.z",-0.958369662487223
"589",37,"Mafil ","DIVISION.z",0.370962419981928
"590",37,"Mafil ","NP.z",0.175321490718457
"591",37,"Mafil ","PD.z",1.34212505269957
"592",37,"Mafil ","LSI.z",0.813758757317992
"593",38,"Mariquina","PLAND.z",0.380464808114442
"594",38,"Mariquina","LPI.z",-0.156157096765326
"595",38,"Mariquina","ED.z",1.48792195861525
"596",38,"Mariquina","AREA_MN.z",-0.151480244386159
"597",38,"Mariquina","GYRATE_MN.z",-0.287164706046311
"598",38,"Mariquina","SHAPE_MN.z",1.25899227635121
"599",38,"Mariquina","PARA_MN.z",0.777993859576467
"600",38,"Mariquina","PAFRAC.z",1.10756447552714
"601",38,"Mariquina","ENN_MN.z",-0.686582210310599
"602",38,"Mariquina","IJI.z",-0.256303972572566
"603",38,"Mariquina","COHESION.z",0.595006353219947
"604",38,"Mariquina","AI.z",-0.738298987890517
"605",38,"Mariquina","DIVISION.z",0.305631314138309
"606",38,"Mariquina","NP.z",2.2290011595826
"607",38,"Mariquina","PD.z",0.935607901318584
"608",38,"Mariquina","LSI.z",2.42615106893898
"609",39,"Rio Bueno","PLAND.z",-1.27110724857547
"610",39,"Rio Bueno","LPI.z",-0.725463553654364
"611",39,"Rio Bueno","ED.z",-1.48685647120719
"612",39,"Rio Bueno","AREA_MN.z",-0.796277025066085
"613",39,"Rio Bueno","GYRATE_MN.z",-0.850076564897156
"614",39,"Rio Bueno","SHAPE_MN.z",-0.117697348830171
"615",39,"Rio Bueno","PARA_MN.z",1.10603853233839
"616",39,"Rio Bueno","PAFRAC.z",-0.496260152133257
"617",39,"Rio Bueno","ENN_MN.z",1.70237590712849
"618",39,"Rio Bueno","IJI.z",0.175276048239879
"619",39,"Rio Bueno","COHESION.z",-0.621844391847033
"620",39,"Rio Bueno","AI.z",-0.576149337175393
"621",39,"Rio Bueno","DIVISION.z",0.430996409135522
"622",39,"Rio Bueno","NP.z",-0.942504151827845
"623",39,"Rio Bueno","PD.z",-1.5567991291225
"624",39,"Rio Bueno","LSI.z",-0.89624006312164
"625",40,"Valdivia","PLAND.z",0.379945695387848
"626",40,"Valdivia","LPI.z",0.401059941438857
"627",40,"Valdivia","ED.z",1.33327712363922
"628",40,"Valdivia","AREA_MN.z",0.14396079916318
"629",40,"Valdivia","GYRATE_MN.z",0.103361334360352
"630",40,"Valdivia","SHAPE_MN.z",1.3130455287214
"631",40,"Valdivia","PARA_MN.z",0.460866825129266
"632",40,"Valdivia","PAFRAC.z",0.724503828631175
"633",40,"Valdivia","ENN_MN.z",-0.702712805118551
"634",40,"Valdivia","IJI.z",-0.509292804614943
"635",40,"Valdivia","COHESION.z",0.83102254116778
"636",40,"Valdivia","AI.z",-0.530535617863858
"637",40,"Valdivia","DIVISION.z",0.081386707593997
"638",40,"Valdivia","NP.z",0.519767764293772
"639",40,"Valdivia","PD.z",0.331104010504201
"640",40,"Valdivia","LSI.z",1.539677943151
"641",41,"Paillaco","PLAND.z",-0.189622401505469
"642",41,"Paillaco","LPI.z",-0.411877417372406
"643",41,"Paillaco","ED.z",0.530898791036725
"644",41,"Paillaco","AREA_MN.z",-0.383022884486562
"645",41,"Paillaco","GYRATE_MN.z",-0.699557254728908
"646",41,"Paillaco","SHAPE_MN.z",0.587664228395579
"647",41,"Paillaco","PARA_MN.z",1.71104954089374
"648",41,"Paillaco","PAFRAC.z",0.434306368861499
"649",41,"Paillaco","ENN_MN.z",-0.538084079719783
"650",41,"Paillaco","IJI.z",-0.0373579041857439
"651",41,"Paillaco","COHESION.z",0.345814318362983
"652",41,"Paillaco","AI.z",-0.832667162991396
"653",41,"Paillaco","DIVISION.z",0.383322358925313
"654",41,"Paillaco","NP.z",0.526266750587646
"655",41,"Paillaco","PD.z",0.500974289899715
"656",41,"Paillaco","LSI.z",1.00649508285277
"657",42,"Traiguen","PLAND.z",0.893915029219106
"658",42,"Traiguen","LPI.z",0.961344962961339
"659",42,"Traiguen","ED.z",0.514572462712206
"660",42,"Traiguen","AREA_MN.z",0.726352742430714
"661",42,"Traiguen","GYRATE_MN.z",0.773196758112913
"662",42,"Traiguen","SHAPE_MN.z",0.357437412744791
"663",42,"Traiguen","PARA_MN.z",0.622038031147609
"664",42,"Traiguen","PAFRAC.z",-0.505933400792245
"665",42,"Traiguen","ENN_MN.z",-0.695210080419709
"666",42,"Traiguen","IJI.z",-0.445948636297726
"667",42,"Traiguen","COHESION.z",0.829720277229087
"668",42,"Traiguen","AI.z",0.95525185729251
"669",42,"Traiguen","DIVISION.z",-0.322959866411098
"670",42,"Traiguen","NP.z",0.155824531836836
"671",42,"Traiguen","PD.z",0.139560626496155
"672",42,"Traiguen","LSI.z",0.0865391254842565
"673",43,"Freire","PLAND.z",-0.980660694639873
"674",43,"Freire","LPI.z",-0.616876064762515
"675",43,"Freire","ED.z",-0.913278370921634
"676",43,"Freire","AREA_MN.z",-0.83858712858986
"677",43,"Freire","GYRATE_MN.z",-0.356335975886692
"678",43,"Freire","SHAPE_MN.z",0.0217733887669746
"679",43,"Freire","PARA_MN.z",-0.735744425609784
"680",43,"Freire","PAFRAC.z",0.621967392845889
"681",43,"Freire","ENN_MN.z",0.755877024515263
"682",43,"Freire","IJI.z",1.37851466931649
"683",43,"Freire","COHESION.z",-1.01183413960505
"684",43,"Freire","AI.z",-0.930322155336496
"685",43,"Freire","DIVISION.z",0.425699292445499
"686",43,"Freire","NP.z",-0.195120728032352
"687",43,"Freire","PD.z",-0.287458110329122
"688",43,"Freire","LSI.z",-0.325534221588933
